id,tenant_id,class_id,student_profile_id,start_date,end_date
0c49cc85-acd3-5e17-bdb1-6845bd942820,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,24b981a6-e600-5f6f-afcd-48865a140a74,2023-07-01T00:00:00,2024-06-30T00:00:00
0f29c3b3-dfa1-596c-acf3-fd4eb3074af6,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,9aaec393-7fc1-59ad-860d-9eecf6ce5c56,2023-07-01T00:00:00,2024-06-30T00:00:00
80a368a0-17be-5bdd-9b84-8303747ce9aa,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,86393fef-00fe-5537-81c2-561f908ac3f2,2023-07-01T00:00:00,2024-06-30T00:00:00
b281cd7f-62b8-5c7e-bbc1-fd9230671003,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,0c55195b-5177-5776-a92b-e6ea57a74b82,2023-07-01T00:00:00,2024-06-30T00:00:00
c3f2eb17-282c-5a08-ac21-c621b8a0dda8,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,58946b12-ed78-566b-9e51-b5ee71189e53,2023-07-01T00:00:00,2024-06-30T00:00:00
49d7641e-39ad-5d80-899d-218748b488e1,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,a18e17ac-313f-564a-a6d8-c5fd023e8c5c,2023-07-01T00:00:00,2024-06-30T00:00:00
33291232-68f6-5a37-a295-5333766edb33,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,4f7e71fe-bb91-519b-8614-997497db30c7,2023-07-01T00:00:00,2024-06-30T00:00:00
34169ee8-f92f-5e7e-b12d-93b69c4f3f46,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,ce277485-86f3-5750-9dfe-c831172a6ad7,2023-07-01T00:00:00,2024-06-30T00:00:00
b50939e5-235a-5fc2-837b-965aa8a54f55,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,8c21eef3-f00f-5d51-8269-9911bbcb6160,2023-07-01T00:00:00,2024-06-30T00:00:00
44fe702c-5fe9-53dc-a077-33e639f847fd,ba6e3b18-bccb-5149-adae-530286c8bd10,2d39074d-0f59-5241-96f0-4b603e44e9f0,61741e67-5c3a-59d5-9a4f-6c0c88bde459,2023-07-01T00:00:00,2024-06-30T00:00:00
f9580c52-a7e9-5393-a5ce-1e8ea5658aea,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,abc79bc8-d7c0-55dd-9aa0-b12223c89920,2023-07-01T00:00:00,2024-06-30T00:00:00
8ae64db1-e4e9-5888-b2b3-88b6cefb9fe8,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,473caead-8d97-57c6-b5f6-a60c89095992,2023-07-01T00:00:00,2024-06-30T00:00:00
e2e65746-23cd-575b-acf6-44863ebb60cc,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,fcb73d4c-efb6-5f19-93f9-400387f15966,2023-07-01T00:00:00,2024-06-30T00:00:00
514b9be8-6a3f-5c6a-b63c-0b6f1f696433,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,57278113-0f93-5a79-a8c0-5367f80dc15c,2023-07-01T00:00:00,2024-06-30T00:00:00
3d187557-f52d-52c0-a1ad-57c83d22bc67,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,a344ca28-6a0a-592f-b22b-733ab31b88d5,2023-07-01T00:00:00,2024-06-30T00:00:00
c5688632-1aa7-542f-b855-ca17e1062469,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,e8178f5f-9ccb-543b-b001-c185a9c570a1,2023-07-01T00:00:00,2024-06-30T00:00:00
0c953a37-0d4e-5380-a06b-8b1cc03bbc5c,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,44d56b57-1042-5bc6-b467-f3d05caf9445,2023-07-01T00:00:00,2024-06-30T00:00:00
63e549ae-3f38-58cf-beef-438b925812d9,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,5b94f7c5-c008-50f9-916b-f77bd1785ac2,2023-07-01T00:00:00,2024-06-30T00:00:00
7cbcebcd-744b-5308-85d7-0c4da1b1d256,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,69b3ebe0-b7fe-5e92-adc1-ca90d3ab4f75,2023-07-01T00:00:00,2024-06-30T00:00:00
3319755e-7336-544f-9f7c-ba78139d791f,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,0a262b18-439b-5dab-b9f2-26db3ac3fa2d,2023-07-01T00:00:00,2024-06-30T00:00:00
7e923831-067b-5e55-b2ef-1136d2dfa638,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,5ed45a4e-4586-51ec-9003-317a04d974e8,2023-07-01T00:00:00,2024-06-30T00:00:00
022bab2f-e216-5e4d-930a-38dc4c49e2de,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,85389754-5674-5738-a983-73048f0de968,2023-07-01T00:00:00,2024-06-30T00:00:00
25d0877c-f257-546c-a266-c833200ff2e1,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,f5740d88-fbd9-5d3e-8e4c-9bb01b8e9fc2,2023-07-01T00:00:00,2024-06-30T00:00:00
8afc66f9-efab-5e9b-8995-175014bceca4,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,a76c39c6-fba0-560e-936a-112df5fb5bd0,2023-07-01T00:00:00,2024-06-30T00:00:00
3837298a-970e-5897-8679-7a8d67441386,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,c785918b-d41e-538e-a486-a3a6f6faa107,2023-07-01T00:00:00,2024-06-30T00:00:00
b982f40a-2779-516a-b326-9bb574ba6b03,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,cfc9a8a0-c1a4-5644-af7d-0cbbebbe4f28,2023-07-01T00:00:00,2024-06-30T00:00:00
60199b65-0b05-5c56-bd31-e7a4b64b4320,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,c8ba47b7-b842-5c86-9aab-d450d0f2f27c,2023-07-01T00:00:00,2024-06-30T00:00:00
6b829984-d94c-5ce8-b969-9a3598d94a56,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,868246a5-d901-54e1-91ad-ca6060bd8e31,2023-07-01T00:00:00,2024-06-30T00:00:00
28954d50-aaee-560e-8418-7f116711e07f,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,d9cc8730-fa50-54c5-b005-e3e84ddca16c,2023-07-01T00:00:00,2024-06-30T00:00:00
86c9fa0b-9200-567c-978a-fbd7172ce2a7,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,5b560ca1-0f31-5ff7-b022-1ec3e9ceb121,2023-07-01T00:00:00,2024-06-30T00:00:00
48ae75f4-ee0e-5a01-87e3-b2678ac78187,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,74e5bc34-346a-53a7-8d62-d9a156dfe0ef,2023-07-01T00:00:00,2024-06-30T00:00:00
1d7eb16b-498d-5519-a8f6-1eabdc62aaa6,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,2fe9bf48-44eb-52ef-ab52-3c000185c90f,2023-07-01T00:00:00,2024-06-30T00:00:00
93a02bd6-d352-5d86-94d1-416b95fb3aa1,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,7f0609a4-fe79-5cfb-bc2c-0a81c59c37b4,2023-07-01T00:00:00,2024-06-30T00:00:00
6ed4f49e-c8ad-581d-b827-b0feced52ca1,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,095f3c83-26d0-5f60-8786-cb6dc79fbe63,2023-07-01T00:00:00,2024-06-30T00:00:00
7f1cd793-802a-5fbb-a89c-1e62fed9f957,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,c4f92a13-40aa-51a5-9462-23b7cefd14c4,2023-07-01T00:00:00,2024-06-30T00:00:00
f0e35158-4719-56d7-88ca-aa399a8d3b34,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,2641a431-47a1-5a70-9b01-9ab6e882feb3,2023-07-01T00:00:00,2024-06-30T00:00:00
16ac0826-966e-5ede-9272-687b1391ddf1,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,31aa38f0-6faa-5945-a390-c338721df056,2023-07-01T00:00:00,2024-06-30T00:00:00
ef0351a9-6ee1-5cfd-9b7f-cea172b90004,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,c7a7f24d-1920-5ac8-af96-19c5a761a37e,2023-07-01T00:00:00,2024-06-30T00:00:00
96ab85b1-f8de-5b8e-8a77-0f2dfbf86461,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,31481ebc-5500-595a-be2e-d43ffb50c5b1,2023-07-01T00:00:00,2024-06-30T00:00:00
cbfef6da-cc18-5b1b-93fe-8219bedde914,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,272af143-fd23-5626-a0d2-8faea243bf92,2023-07-01T00:00:00,2024-06-30T00:00:00
df74acb8-985b-501e-affe-dc6227657dab,ba6e3b18-bccb-5149-adae-530286c8bd10,a052acd3-dcbd-527b-a01c-390b0eff0315,d7a4a47c-ea9c-5832-a148-6fbc14cce1b5,2023-07-01T00:00:00,2024-06-30T00:00:00
e271720b-ce65-5c3d-94dd-2387022d141f,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,7d46e108-50b4-5233-81c6-7ae2ee0dcabd,2023-07-01T00:00:00,2024-06-30T00:00:00
da212e19-4a4f-52e9-9021-211553feb8e2,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,0a8c240b-ec83-5da5-b8c4-c1d83af4f5e1,2023-07-01T00:00:00,2024-06-30T00:00:00
0cc07b6b-4868-53c1-a222-22bc5342675a,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,48cc45b7-2a59-54fe-a375-b0f3b6edd7e0,2023-07-01T00:00:00,2024-06-30T00:00:00
b6d1f968-b0a7-5665-91ce-deffca833906,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,bde59d1d-ba45-5b6c-ab41-aa12ac44aa04,2023-07-01T00:00:00,2024-06-30T00:00:00
c279710c-7fc9-510e-a74f-7aa6db0780bd,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,ba570b4f-d0bf-5c63-aa90-cb8022b53089,2023-07-01T00:00:00,2024-06-30T00:00:00
011932bf-2575-5196-a1cd-55855a42c928,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,1b514d6f-6e47-57cc-b4ca-5d9b99f5c348,2023-07-01T00:00:00,2024-06-30T00:00:00
1a7271c4-7cc3-511b-bf96-4861e3fafe5f,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,caf2cd87-d027-5062-8c49-dd4421ebda20,2023-07-01T00:00:00,2024-06-30T00:00:00
5e46e4ab-b50a-5e85-a8b6-e9031b19bfe1,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,96411495-5278-5631-95af-8fe6cf5001ea,2023-07-01T00:00:00,2024-06-30T00:00:00
a968e8a3-4974-5604-8d2b-7ff90e0583cd,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,eb043bb7-20f7-5348-9646-9bf0d635f845,2023-07-01T00:00:00,2024-06-30T00:00:00
8137c710-46f6-5335-8464-87f4da9c5a63,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,a10fc9b5-e915-5ecd-882c-b4a9e11c8edf,2023-07-01T00:00:00,2024-06-30T00:00:00
c88a4976-b4ae-59ac-a5cb-da720c35e5e4,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,134340d8-62e2-57c6-9325-6ef5ce3614b5,2023-07-01T00:00:00,2024-06-30T00:00:00
69faa724-2f87-5601-b02e-64fd7415bd3a,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,c0e3e937-c12d-52fc-b02b-8ebd831d796c,2023-07-01T00:00:00,2024-06-30T00:00:00
5e406068-891a-5377-b26f-d097e7be24af,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,4cdfab2a-cf36-522b-b550-28ead6fd6983,2023-07-01T00:00:00,2024-06-30T00:00:00
3dcc4677-f3f5-5710-8f29-919b7cc587cf,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,0d7956b1-5098-5868-9bc6-f23dc974680b,2023-07-01T00:00:00,2024-06-30T00:00:00
1651deb5-60ef-59b3-9d33-d277db4b2a49,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,7db332d8-7818-59d5-9865-c69ba3724d49,2023-07-01T00:00:00,2024-06-30T00:00:00
a052c61d-be47-55b2-b601-e48b01cc1c02,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,76762b13-191d-5f8b-a25e-63a7ed6531eb,2023-07-01T00:00:00,2024-06-30T00:00:00
51469ead-d58e-559a-b036-0cb33a406599,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,9585626e-c754-52c9-816f-f24f7b4dacf4,2023-07-01T00:00:00,2024-06-30T00:00:00
537d42ca-4c58-5756-8b52-e3f16c2b3534,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,7fcb07ac-23d2-5828-a3df-992d182a3a4c,2023-07-01T00:00:00,2024-06-30T00:00:00
0f4af44e-1e54-5b4f-961c-238b9a2890d2,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,e38bce6c-6c35-5f49-b3bf-305fa217199b,2023-07-01T00:00:00,2024-06-30T00:00:00
061c5332-4dbe-538e-a0da-8fef4ac37e3a,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,cf6100be-fbb4-58b7-b2cc-271b53314d39,2023-07-01T00:00:00,2024-06-30T00:00:00
ea5b9b31-a25b-5abb-a1e9-4e2fb5feddc4,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,b0e9756b-6e46-5d44-8a10-07cc1afb475b,2023-07-01T00:00:00,2024-06-30T00:00:00
8e5b9a82-2252-54f7-ac25-6dc7dff8d46b,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,3d32eaa7-8425-5fed-8703-3f9ad470a55f,2023-07-01T00:00:00,2024-06-30T00:00:00
5453caef-feaa-5ca4-b923-376d04a88c64,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,f25fe4b9-644e-56af-ae29-9a5db1b225f1,2023-07-01T00:00:00,2024-06-30T00:00:00
796db87c-cb0e-53cf-a999-ab61f80e4a20,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,931aa9c8-461a-5593-a337-ec29d5ccdb92,2023-07-01T00:00:00,2024-06-30T00:00:00
ef73103b-55c4-50e8-acf2-c14a5e86a8d3,ba6e3b18-bccb-5149-adae-530286c8bd10,dd210a63-95a7-5294-aeb3-90b476414c54,6de2b162-f356-57b5-ac6d-d353acc9572a,2023-07-01T00:00:00,2024-06-30T00:00:00
a83d8925-e4c8-5470-ac90-5d40de14a99a,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,381bfa3e-8d53-58f9-9131-41e12a0f2d17,2023-07-01T00:00:00,2024-06-30T00:00:00
8a8fb033-4f52-5128-b763-b391a5ef300d,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,85559f8c-314d-5d41-9fd4-bc79147755fd,2023-07-01T00:00:00,2024-06-30T00:00:00
8b7c4b0e-1455-591c-820c-8b8efb085397,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,f58e53e4-3b2d-5b54-b066-99309eb8d751,2023-07-01T00:00:00,2024-06-30T00:00:00
f3c906a9-4875-5b64-a543-55e25bc086df,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,a7c7badf-77c9-5700-bbe6-628c66dd3169,2023-07-01T00:00:00,2024-06-30T00:00:00
1189deb0-0832-5717-ad01-9d7db772ba00,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,eeb23590-28a0-5fb9-8940-ccb453fc28d6,2023-07-01T00:00:00,2024-06-30T00:00:00
f0d9707c-f240-51c3-8832-fbc92763e27b,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,b238874c-7928-5406-9099-1fa588ee4eb9,2023-07-01T00:00:00,2024-06-30T00:00:00
e239e9d5-d711-5287-a213-f57d2ce119f3,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,e653813a-8d1b-5b40-a3cd-b73f2d9b0294,2023-07-01T00:00:00,2024-06-30T00:00:00
2bac9124-8b85-5e75-a400-b51937f51c3f,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,ed222d3e-cad4-5f9a-818b-f6c7608fa8df,2023-07-01T00:00:00,2024-06-30T00:00:00
b0827e25-fef2-57cd-a999-dd2454f6fe15,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,f5d7dad6-5435-5ea0-9ed2-58c01a41a5c2,2023-07-01T00:00:00,2024-06-30T00:00:00
97d79106-b9be-518b-9ac3-5d0397c5436a,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,f566d33c-7f85-5bd0-9ebd-716cd407a6c9,2023-07-01T00:00:00,2024-06-30T00:00:00
360a9f4e-320b-569f-ad6f-d3a40b11f358,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,1b5ecccf-c020-5248-891b-62ca652aa923,2023-07-01T00:00:00,2024-06-30T00:00:00
bbf11ac3-373b-5b79-b1dd-c22478bb59f2,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,78c4f81b-bc13-52d6-9a78-c51295802ec2,2023-07-01T00:00:00,2024-06-30T00:00:00
4cb3f12c-2ae1-518d-bdc8-c8afda7e95a0,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,7559b197-38b8-501f-b9ef-0c353377eb73,2023-07-01T00:00:00,2024-06-30T00:00:00
4190dd51-3306-5663-8cc6-00762a7dac0e,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,e759dbc4-f34c-5800-89b8-a4f0badf4e40,2023-07-01T00:00:00,2024-06-30T00:00:00
eb8034ce-0fb8-5cb1-bb39-4b26cd5f2c1f,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,4b0c3139-b2d8-59db-8e78-c0ceab68eb11,2023-07-01T00:00:00,2024-06-30T00:00:00
856f8236-ead9-5d53-b5f1-5903c5f4738f,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,253806b2-62f9-5e50-b23a-89d1f80ce2e6,2023-07-01T00:00:00,2024-06-30T00:00:00
a8fe53e0-2176-5334-9432-9aa14b8a19c0,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,516aa628-9355-5e52-81b5-21aecf394b68,2023-07-01T00:00:00,2024-06-30T00:00:00
5427f649-4921-5b91-868f-0d79ec748466,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,5184d712-2261-5c9b-8237-f04ebfbed76f,2023-07-01T00:00:00,2024-06-30T00:00:00
770df839-56fd-55a0-a36e-e6c373bb8ed4,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,c965725a-2a4e-5ab2-b9be-23c0305c4702,2023-07-01T00:00:00,2024-06-30T00:00:00
7c7bdf0c-8dd9-58e4-915e-10691a6ec4c2,ba6e3b18-bccb-5149-adae-530286c8bd10,352cb480-e68d-5f92-8158-9edc471bbb2a,682910dd-8110-5371-933d-ffab8e57627c,2023-07-01T00:00:00,2024-06-30T00:00:00
